年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2019,臺南市左鎮區公所,左鎮區榮和里那拔崎及過溪農路路面改善工程,再生營造有限公司,1975-10-28,2019-08-14,15996,100000000,696000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190816&fn=BDM-1-52849424.xml
2019,臺南市左鎮區公所,左鎮區草山里坑內農路路面改善工程,再生營造有限公司,1975-10-28,2019-08-14,15996,100000000,462000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190816&fn=BDM-1-52849498.xml
2019,臺南市左鎮區公所,草山里南171線(要月橋旁)及岡林里南168線(旗萊山旁)路面改善工程,東奕土木包工業,2014-03-26,2019-07-30,1952,1000000,1070000,1.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190808&fn=BDM-1-52842952.xml
2019,臺南市左鎮區公所,左鎮區草山里草山二號橋改善工程委託測量設計與監造技術服務,松陽工程顧問有限公司,2010-09-27,2019-06-04,3172,3000000,1560000,0.52,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190801&fn=BDM-1-52837606.xml
2019,臺南市左鎮區公所,睦光里第4鄰(埤內高分11)側溝改善工程,福來土木包工業(獨資),2005-01-26,2019-07-23,5291,1500000,390000,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190724&fn=BDM-1-52830166.xml
2019,臺南市左鎮區公所,內庄里保中宮後側排水溝(岡林幹31右支2)改善工程,新志發營造有限公司,1975-06-05,2019-07-17,16113,25000000,782000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190718&fn=BDM-1-52825698.xml
2019,臺南市左鎮區公所,108年度左鎮區公所委託道路巡查及修補工作(開口契約),福來土木包工業(獨資),2005-01-26,2019-06-19,5257,1500000,980000,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190620&fn=BDM-1-52801349.xml
2019,臺南市左鎮區公所,二寮里大溪農路第一期暨第二期下邊坡修復工程之委託測量設計與監造技術服務,虹太工程技術顧問有限公司,2011-02-22,2019-04-30,2989,1000000,172708,0.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52773579.xml
2019,臺南市左鎮區公所,公舘社區塔寮溪橋上下游周邊改善工程(二)之委託測量設計與監造技術服務,榮承發工程顧問股份有限公司,2010-11-19,2019-04-30,3084,5000000,406559,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52773691.xml
2019,臺南市左鎮區公所,睦光里蜂巢坑農路(埤內高分38)下邊坡改善工程,福來土木包工業(獨資),2005-01-26,2019-05-16,5223,1500000,500000,0.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52773331.xml
2019,臺南市左鎮區公所,榮和里第5鄰聯絡道路路面改善工程,再生營造有限公司,1975-10-28,2019-05-14,15904,100000000,513000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190515&fn=BDM-1-52770704.xml
2019,臺南市左鎮區公所,左鎮區草山溪草山二號橋下游清疏工程,進佶營造有限公司,2007-06-23,2019-05-07,4336,10000000,4240000,0.42,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190508&fn=BDM-1-52764750.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區澄山里風空農路及水流東路支線等2件災害復建工程,新志發營造有限公司,1975-06-05,2019-04-30,16035,25000000,1536000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190501&fn=BDM-1-52759221.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區二寮里南164-1線2K+600、2K+800及3K+400災害復建工程,首盛營造有限公司,2002-05-29,2019-04-02,6152,3600000,8120000,2.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190403&fn=BDM-1-52737444.xml
2019,臺南市左鎮區公所,108年度臺南市左鎮區標誌標線工程(開口契約),宥權工程行,2004-07-06,2019-03-27,5377,1000000,509985,0.51,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190328&fn=BDM-1-52733138.xml
2019,臺南市左鎮區公所,左鎮區108年度零星工程暨道路路面修補(開口契約),首盛營造有限公司,2002-05-29,2019-03-27,6146,3600000,3480000,0.97,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190328&fn=BDM-1-52733156.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區草山里中寮農路與支線暨(紅毛高枝3)災害復建工程,首盛營造有限公司,2002-05-29,2019-03-19,6138,3600000,3300000,0.92,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190321&fn=BDM-1-52726946.xml
2019,臺南市左鎮區公所,臺南市左鎮區108年度里鄰長、調解委員文康暨訓練活動,百仕翔旅行社有限公司,2016-07-29,2019-03-08,952,6000000,276000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190313&fn=BDM-1-52720221.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區岡林里岡林農路(岡林高幹116左15)及其支線(岡林高幹116左13A4)等2件下邊坡災害復建工程,新志發營造有限公司,1975-06-05,2019-02-19,15965,25000000,2020000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52704868.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區中正里牛港嶺農路災害復建工程等4件,承峯土木包工業,2015-01-12,2019-02-19,1499,1200000,4485000,3.74,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52704896.xml
2019,臺南市左鎮區公所,左鎮區108年災後復建工程(水利工程A1及水土保持工程G1類)之委託測設監造(開口契約),台新工程顧問有限公司,2016-10-28,2019-01-16,810,1000000,376000,0.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190214&fn=BDM-1-52700484.xml
2019,臺南市左鎮區公所,左鎮區108年災後復建工程(其他農水路工程H3類)之委託測設監造(開口契約),台新工程顧問有限公司,2016-10-28,2019-01-16,810,1000000,846000,0.85,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190214&fn=BDM-1-52700505.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區光和里第1鄰聯絡道路(卓猴高分27)及(卓猴高分38)等2件擋土牆災害復建工程,首盛營造有限公司,2002-05-29,2019-02-12,6103,3600000,1819000,0.51,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190214&fn=BDM-1-52700137.xml
2019,臺南市左鎮區公所,左鎮區108年度天然災害復建工程（編號公路系統工程C1及市區村里聯絡道路橋樑工程C2）之委託測設監造（開口契約）,榮承發工程顧問股份有限公司,2010-11-19,2019-01-16,2980,5000000,665000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190214&fn=BDM-1-52700453.xml
2019,臺南市左鎮區公所,左鎮區108年度零星工程暨道路路面修補之委託測設監造(開口契約),榮承發工程顧問股份有限公司,2010-11-19,2019-01-10,2974,5000000,403200,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52694265.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區澄山里南171-1線3K+100及3K+300災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-29,8364,1000000,1557000,1.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52694322.xml
2019,臺南市左鎮區公所,108年度臺南市左鎮區災害搶險（修）作業開口契約,首盛營造有限公司,2002-05-29,2019-01-29,6089,3600000,3729000,1.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52694902.xml
2019,臺南市左鎮區公所,108年度臺南市左鎮區災害搶險（修）作業開口契約,承峯土木包工業,2015-01-12,2019-01-29,1478,1200000,3729000,3.11,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52694902.xml
2019,臺南市左鎮區公所,睦光里台20乙線(南化高幹36對面)排水溝新建工程,進佶營造有限公司,2007-06-23,2019-01-16,4225,10000000,508000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190130&fn=BDM-1-52693622.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區睦光里橫山農路災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-22,8357,1000000,877000,0.88,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190125&fn=BDM-1-52689698.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區左鎮里埔尾農路(上鎮高分27右10)下邊坡及光和里光和綜合農路(光和幹65右支56右分14)崩塌等2件災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-22,8357,1000000,2250000,2.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190125&fn=BDM-1-52689733.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區澄山里甘庶埔農路及過嶺農路等2件災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-22,8357,1000000,986000,0.99,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190124&fn=BDM-1-52689129.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區榮和里後坑農路(山頂高分23左13)災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-22,8357,1000000,2966000,2.97,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190124&fn=BDM-1-52689307.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區岡林里(岡子林段514地號)擋土牆災害復建工程,首盛營造有限公司,2002-05-29,2019-01-22,6082,3600000,1797000,0.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190124&fn=BDM-1-52688938.xml
2019,臺南市左鎮區公所,左鎮區108年度區域排水疏濬清淤工程(開口契約),富喬營造有限公司,2018-01-08,2019-01-10,367,5000000,638000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190124&fn=BDM-1-52688655.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區岡林里竹湖溝農路(岡林高幹69左6左1)下邊坡災害復建工程,首盛營造有限公司,2002-05-29,2019-01-16,6076,3600000,1079000,0.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190118&fn=BDM-1-52683463.xml
2019,臺南市左鎮區公所,左鎮區內庄里南168線(岡林高分39-1)路邊側溝改善工程,新志發營造有限公司,1975-06-05,2019-01-16,15931,25000000,520000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190118&fn=BDM-1-52683526.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區澄山里光山道路(摔猿高分187)、二坑農路、番山農路等3件災害復建工程,比撒列土木工程有限公司,2017-11-20,2019-01-16,422,1000000,2922000,2.92,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190118&fn=BDM-1-52683738.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區二寮里草坔農路支線(草山段1233)災害復建工程,承峯土木包工業,2015-01-12,2019-01-10,1459,1200000,1730000,1.44,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190111&fn=BDM-1-52677700.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區二寮里海土坪部落連絡道路災害復建工程,首盛營造有限公司,2002-05-29,2019-01-03,6063,3600000,548000,0.15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190104&fn=BDM-1-52669002.xml
2019,臺南市左鎮區公所,107年度8月豪雨左鎮區岡林里南168線(岡左幹12)及南171線(草山幹15)等2件道路下邊坡災害復建工程,鍵豐土木包工業,1996-03-06,2019-01-03,8338,1000000,1692000,1.69,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190104&fn=BDM-1-52669070.xml
2021,臺南市家庭教育中心,110年度新婚伴侶「享愛趁現在‧為幸福加溫」學習營,凱威旅行社有限公司,2020-12-23,2021-08-20,240,1200000,245000,0.2,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53490510&tenderCaseNo=F11005
2021,臺南市家庭教育中心,臺南市家庭教育中心110年作伙回「家」做16歲活動,曙光影音有限公司,2021-05-07,2021-06-22,46,1000000,700000,0.7,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53445656&tenderCaseNo=F11004
2021,臺南市家庭教育中心,臺南市家庭教育中心溪北服務處三樓露臺鋪面破損漏水改善工程,新毅營造工程有限公司,2015-04-30,2021-05-05,2197,5000000,617000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53396090&tenderCaseNo=F11002
2021,臺南市家庭教育中心,110年推展家庭教育實施計畫印刷需求開口契約,明廣數位科技有限公司,2010-06-14,2021-03-12,3924,400000,282958,0.71,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53363116&tenderCaseNo=F11001
2020,臺南市家庭教育中心,臺南市家庭教育中心109年志工紓壓體驗成長活動,全方位旅行社有限公司,2016-08-23,2020-09-16,1485,6000000,294000,0.05,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53196516&tenderCaseNo=F10903
2020,臺南市家庭教育中心,臺南市家庭教育中心溪北服務處二樓多功能地板教室整修工程,總寶土木包工室內裝修企業社(獨資),1997-08-22,2020-07-29,8377,1300000,889700,0.68,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53154858&tenderCaseNo=F10902
2020,臺南市家庭教育中心,臺南市家庭教育中心溪北服務處三樓性別友善廁所工程,新長宏土木包工業(獨資),1997-09-19,2020-02-14,8183,1200000,990000,0.83,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200215&fn=BDM-1-53017156.xml
2019,臺南市家庭教育中心,臺南市家庭教育中心無障礙電梯設備汰舊更新案,億力機電廠(獨資),1989-08-23,2019-10-30,11025.041666667,10000000,334620,0.03,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52910161&tenderCaseNo=F10806
2019,臺南市家庭教育中心,臺南市家庭教育中心溪北服務處二樓哺乳室及親子廁所工程案,總寶土木包工室內裝修企業社(獨資),1997-08-22,2019-09-23,8067,1300000,539000,0.41,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52878920&tenderCaseNo=F10804
2019,臺南市家庭教育中心,臺南市家庭教育中心108年志工紓壓體驗成長活動採購案,全方位旅行社有限公司,2016-08-23,2019-08-28,1100,6000000,276000,0.05,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52861990&tenderCaseNo=F10803
2019,臺南市家庭教育中心,臺南市家庭教育中心線上差勤管理系統建置案,良訊電腦科技有限公司,1987-02-12,2019-02-26,11702,6000000,343000,0.06,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52717135&tenderCaseNo=F10801
2021,臺南市文化資產管理處,「國父銅像搬遷、基座設計暨設置工程統包案」,順富土木包工業(獨資),2020-01-13,2021-08-26,591,1000000,2397686,2.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210909&fn=BDM-1-53501412.xml
2021,臺南市文化資產管理處,110年臺南市防護專業服務中心,崧霖有限公司,2005-08-02,2021-09-02,5875,12000000,2350000,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210908&fn=BDM-1-53499775.xml
2021,臺南市文化資產管理處,110年臺灣基督長老教會巴克禮文物保存環境改善計畫,博士門股份有限公司,1997-06-28,2021-07-27,8795,46000000,1396000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210908&fn=BDM-1-53500473.xml
2021,臺南市文化資產管理處,「『南科特定區ABCDENO區塊』考古鑽探調查計畫」考古鑽探工作勞務服務案,廣騰工程顧問有限公司,1999-06-28,2021-06-28,8036,5000000,29000000,5.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210809&fn=BDM-1-53474516.xml
2021,臺南市文化資產管理處,「南科特定區ABCDENO區塊考古鑽探調查計畫」岩芯判讀與沉積環境分析勞務服務案,庶古文創事業股份有限公司,2013-07-02,2021-06-21,2911,30000000,15900000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210809&fn=BDM-1-53474581.xml
2021,臺南市文化資產管理處,「隆田文化資產教育園區公共藝術設置案」邀請比件案,別音設計有限公司,2010-06-11,2021-07-08,4045,5000000,11700000,2.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210712&fn=BDM-1-53450263.xml
2021,臺南市文化資產管理處,歷史建築東山牛肉崎警察官吏派出所修復工程-第二次契約變更,合易茂營造有限公司,2010-08-23,2021-06-24,3958,13000000,3150000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210709&fn=BDM-1-53449229.xml
2021,臺南市文化資產管理處,『臺南市開發行為涉及有形文化資產查詢系統』系統提升與擴充計畫,采義科技有限公司,2010-11-05,2021-06-03,3863,8000000,2170000,0.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420490.xml
2021,臺南市文化資產管理處,學甲慈濟宮葉王交趾陶國寶典藏環境改善計畫,喆作設計有限公司,2017-05-08,2021-04-27,1450,300000,1550000,5.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210521&fn=BDM-1-53409003.xml
2021,臺南市文化資產管理處,民俗類保存者文件資源調查整飭計畫,薪傳文物修護工作室,2019-02-21,2021-04-13,782,100000,1000000,10,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210511&fn=BDM-1-53398633.xml
2021,臺南市文化資產管理處,嘉南大圳開工滿百週年紀念典禮主持、轉播及專輯製作,民間全民電視股份有限公司,1996-04-08,2021-05-04,9157,6000000000,2910000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210506&fn=BDM-1-53394529.xml
2021,臺南市文化資產管理處,嘉南大圳開工滿百周年紀念典禮舞台-規劃設計與場地布置專業服務,士代傳播事業有限公司,1994-12-14,2021-04-27,9631,1200000,1520000,1.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53389194.xml
2021,臺南市文化資產管理處,臺南香科藝陣體驗遊戲製作,白鹿動畫有限公司,2017-09-27,2021-04-09,1290,500000,1500000,3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53389172.xml
2021,臺南市文化資產管理處,臺南考古中心110年度砂石開口契約,富翔砂石有限公司,2020-01-10,2021-04-07,453,6000000,1875000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210413&fn=BDM-1-53373843.xml
2021,臺南市文化資產管理處,直轄市定古蹟原臺南州會修復工程第二次契約變更,盛田營造有限公司,1992-11-02,2021-03-16,10361,100000000,1650000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53364460.xml
2021,臺南市文化資產管理處,曾文溪流域宋江武陣陣式及武術影像紀錄解說計畫,小林大村有限公司,2019-06-18,2021-03-05,626,1000000,2550000,2.55,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210309&fn=BDM-1-53346186.xml
2021,臺南市文化資產管理處,大臺南文資教育推廣基地(景觀環境、展示服務區)建置工程第二次契約變更,金光泰營造工程有限公司,2003-01-09,2020-12-31,6566,48000000,12870000,0.27,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53316215.xml
2021,臺南市文化資產管理處,大臺南文資教育推廣基地(大西倉、小東倉)建置工程第二次契約變更,金光泰營造工程有限公司,2003-01-09,2020-12-25,6560,48000000,994000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53316237.xml
2021,臺南市文化資產管理處,2021『in臺南無影藏』臺南市文化資產影像競賽暨巡迴播映,力果文化有限公司,2016-12-06,2020-11-05,1430,1200000,1500000,1.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311246.xml
2021,臺南市文化資產管理處,大臺南文資教育推廣基地服務設施新建及其周邊景觀縫合工程,佳鎮營造有限公司,1999-08-19,2021-01-12,7817,4000000,13800000,3.45,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210113&fn=BDM-1-53308793.xml
2021,臺南市文化資產管理處,歷史建築永康飛雁新村傳原通訊所修復工程,慶洋營造有限公司,1990-08-10,2020-12-10,11080.041666667,100000000,38350000,0.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53304149.xml
2021,臺南市文化資產管理處,大臺南文資教育推廣基地（南、北倉）多媒體暨沉浸式藝術展設計製作財物統包,朗敘室內裝修股份有限公司,2019-04-02,2020-12-15,623,2000000,30000000,15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53298506.xml
2021,臺南市文化資產管理處,隆田文化資產教育園區志工招募及啟用推廣活動規劃執行,傑森全球整合行銷股份有限公司,2009-09-01,2020-12-22,4130,200000000,1980000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53298474.xml
2021,臺南市文化資產管理處,歷史建築原臺南陸軍偕行社修復工程,慶洋營造有限公司,1990-08-10,2020-11-24,11064.041666667,100000000,70270000,0.7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299444.xml
2020,臺南市文化資產管理處,市定古蹟嘉南大圳曾文溪渡槽橋橋墩補強工程,金光泰營造工程有限公司,2003-01-09,2020-12-09,6544,48000000,13947980,0.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287535.xml
2020,臺南市文化資產管理處,大臺南文資教育推廣基地(景觀環境、展示服務區)建置工程第一次契約變更,金光泰營造工程有限公司,2003-01-09,2020-11-13,6518,48000000,905000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287430.xml
2020,臺南市文化資產管理處,市定古蹟嘉南大圳曾文溪渡槽橋修復工程第一次契約變更,金光泰營造工程有限公司,2003-01-09,2020-12-15,6550,48000000,5220000,0.11,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201222&fn=BDM-1-53282016.xml
2020,臺南市文化資產管理處,直轄市定古蹟西市場暨原臺南州青果同業組合香蕉倉庫修復工程第四次契約變更,慶洋營造有限公司,1990-08-10,2020-12-07,11077.041666667,100000000,3547600,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201221&fn=BDM-1-53280519.xml
2020,臺南市文化資產管理處,"直轄市定古蹟西市場暨原臺南州青果同業組合香蕉倉庫修復工程 第三次契約變更",慶洋營造有限公司,1990-08-10,2020-09-24,11003.041666667,100000000,8650000,0.09,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201008&fn=BDM-1-53209189.xml
2020,臺南市文化資產管理處,大臺南文資教育推廣基地(大西倉、小東倉)建置工程第一次契約變更,金光泰營造工程有限公司,2003-01-09,2020-09-14,6458,48000000,3290000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53208339.xml
2020,臺南市文化資產管理處,臺南400年第一期視覺識別系統暨應用推廣案,明道工作室,2003-12-17,2020-09-24,6126,1000000,1075000,1.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200926&fn=BDM-1-53201314.xml
2020,臺南市文化資產管理處,飛雁新村（南側基地）部分既有建築物拆除工程,欣磊營造有限公司,2015-10-14,2020-09-01,1784,7020000,1547013,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200924&fn=BDM-1-53198913.xml
2020,臺南市文化資產管理處,曾文溪渡槽橋周邊環境景觀工程,晉邦營造有限公司,2000-06-19,2020-08-20,7367,5000000,15670000,3.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200918&fn=BDM-1-53194097.xml
2020,臺南市文化資產管理處,文化資產系統性數位資源保存示範計畫-109年度臺南市文化資產3D數位建模,詮華國土測繪有限公司,1974-12-18,2020-08-07,16669,78125000,2810000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200908&fn=BDM-1-53185153.xml
2020,臺南市文化資產管理處,直轄市定古蹟原臺南州會緊急加固工程,盛田營造有限公司,1992-11-02,2020-02-06,9957,100000000,10300000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200207&fn=BDM-1-53010798.xml
2020,臺南市文化資產管理處,「2020全國古蹟日─主場活動」活動推廣,傑森全球整合行銷股份有限公司,2009-09-01,2020-07-14,3969,200000000,1280000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200728&fn=BDM-1-53150812.xml
2020,臺南市文化資產管理處,「2020全國古蹟日─主場活動」展示活動策劃執行,蚯蚓整合文化有限公司,2015-12-10,2020-06-30,1664,2000000,4000000,2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200710&fn=BDM-1-53137469.xml
2020,臺南市文化資產管理處,109年度臺南市文資防護專業服務中心,崧霖有限公司,2005-08-02,2020-06-12,5428,12000000,2350000,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200623&fn=BDM-1-53122306.xml
2020,臺南市文化資產管理處,臺南市赤崁文化園區北側水井及東側遺構保存維護案,庶古文創事業股份有限公司,2013-07-02,2020-06-18,2543,30000000,820000,0.03,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53120316&tenderCaseNo=109TMACH28S
2020,臺南市文化資產管理處,嘉南大圳開工滿百週年主題展（八田與一紀念園區）委託設計製作,力譔堂整合行銷股份有限公司,2006-04-18,2020-05-14,5140,10000000,1960000,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200615&fn=BDM-1-53114690.xml
2020,臺南市文化資產管理處,原日軍步兵第二聯隊官舍群修復工程,正宇營造股份有限公司,1981-12-08,2020-04-30,14023,29000000,156798692,5.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200527&fn=BDM-1-53098629.xml
