年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2020,屏東縣里港鄉土庫國民小學,土庫國小操場跑道工程委託規劃設計暨履約監造,磐石工程技術顧問有限公司,2006-01-20,2020-03-09,5162,5000000,428838,0.09,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53041493&tenderCaseNo=R1090227
2020,屏東縣里港鄉土庫國民小學,「土庫國小社區共讀站工程」委託規劃設計監造服務,雅樸室內裝修設計工程有限公司,2019-12-05,2020-01-15,41,500000,174439,0.35,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53010149&tenderCaseNo=library1090109
2019,屏東縣里港鄉土庫國民小學,108學年度土庫國小學生上放學交通車-臨時性租車勞務採購,萬榮通運有限公司,1999-04-07,2019-09-17,7468,30000000,1063,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190919&fn=BDM-1-52874908.xml
2021,屏東縣東港鎮東興國民小學,班群教室空間隔屏,金龍吟室內裝修有限公司,1995-06-12,2021-08-17,9563,10000000,500000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210819&fn=BDM-1-53484094.xml
2021,屏東縣東港鎮東興國民小學,東興非營利幼兒園週邊環境改善工程,子丑營造有限公司,2008-08-01,2021-06-29,4715,11380000,872000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210705&fn=BDM-1-53443750.xml
2021,屏東縣東港鎮東興國民小學,東興國小兒童遊戲場新設,均盈企業社,1993-12-07,2021-04-19,9995,2000000,900000,0.45,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53380954.xml
2021,屏東縣東港鎮東興國民小學,新建非營利幼兒園新購設備,翔陞企業社,2015-07-02,2021-03-26,2094,1000000,1828000,1.83,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210407&fn=BDM-1-53368274.xml
2021,屏東縣東港鎮東興國民小學,視聽教室設備優化採購,鼎崴資訊(獨資),2014-03-04,2021-02-03,2528,1240000,800000,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210208&fn=BDM-1-53329693.xml
2021,屏東縣東港鎮東興國民小學,109學年度畢業生戶外參訪學習活動,富甲旅行社有限公司,2015-11-03,2021-01-21,1906,10000000,347100,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210125&fn=BDM-1-53318792.xml
2021,屏東縣東港鎮東興國民小學,新建幼兒園遊戲器材增設,均盈企業社,1993-12-07,2021-01-12,9898,2000000,805000,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53314765.xml
2020,屏東縣東港鎮東興國民小學,新建幼兒園裝修工程,尚皇室內裝修工程有限公司,2017-01-20,2020-11-24,1404,5000000,1986888,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201201&fn=BDM-1-53256928.xml
2020,屏東縣東港鎮東興國民小學,109學年度校外教學勞務採購,富甲旅行社有限公司,2015-11-03,2020-09-23,1786,10000000,448250,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201008&fn=BDM-1-53210060.xml
2020,屏東縣東港鎮東興國民小學,109學年度學校午餐委外辦理,天青合食品股份有限公司,1996-12-14,2020-06-29,8598,20000000,7840000,0.39,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200630&fn=BDM-1-53127252.xml
2020,屏東縣東港鎮東興國民小學,108學年度畢業生戶外參訪學習活動,富甲旅行社有限公司,2015-11-03,2020-01-07,1526,10000000,270900,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52994658.xml
2019,屏東縣東港鎮東興國民小學,108學年度校外教學勞務採購,富甲旅行社有限公司,2015-11-03,2019-09-26,1423,10000000,317850,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191007&fn=BDM-1-52889508.xml
2019,屏東縣東港鎮東興國民小學,108年度無障礙校園環境工程,翔雍土木包工業,2015-12-10,2019-10-02,1392,1800000,253764,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191007&fn=BDM-1-52889539.xml
2019,屏東縣東港鎮東興國民小學,107學年度畢業生戶外教學參訪學習活動,南和國際旅行社有限公司,2006-04-21,2019-01-17,4654,20000000,365500,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190121&fn=BDM-1-52685894.xml
2019,屏東縣東港鎮東興國民小學,「2019台灣燈會在屏東」競賽花燈摺頁設計、印製及配送案,峰德文化事業股份有限公司,1994-02-17,2018-12-27,9079,5000000,356000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190111&fn=BDM-1-52677112.xml
2021,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學110學年度充實設施設備採購,樂學系統科技有限公司,2014-02-26,2021-10-20,2793,5000000,1568000,0.31,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211025&fn=BDM-1-53533873.xml
2021,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學109年度北棟教學大樓老舊廁所整修工程採購,泰圓營造股份有限公司,2008-10-23,2021-06-08,4611,30000000,2169000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210610&fn=BDM-1-53423328.xml
2021,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學遊戲場改善計畫,巧達遊樂設備有限公司,2014-02-26,2021-04-01,2591,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210409&fn=BDM-1-53371433.xml
2021,屏東縣屏東市歸來國民小學,109學年度第2學期民生、歸來國民小學二校午餐委外採購案,庠懋食品企業社(獨資),1998-12-01,2021-01-27,8093,16300000,2014000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53325333.xml
2021,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學109年公立國民小學視聽教室優化工程採購,橙霖空間設計室內裝修工程有限公司,2014-07-15,2021-01-26,2387,1000000,800000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322388.xml
2021,屏東縣屏東市歸來國民小學,109年度改善及充實教學環境-資訊教室及視聽教室設備,樂學系統科技有限公司,2014-02-26,2021-01-05,2505,5000000,1078000,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53304875.xml
2020,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學108年度「修（整）建與新建運動場地」―半戶外球場工程採購,朝信營造有限公司,1991-05-21,2020-09-01,10696.041666667,25000000,6590000,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53181867.xml
2020,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學109年度「公立國民中小學老舊廁所整修工程計畫」-北棟教學大樓老舊廁所整修委託設計監造技術服務採購,雅樸室內裝修設計工程有限公司,2019-12-05,2020-07-15,223,500000,182984,0.37,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200717&fn=BDM-1-53143309.xml
2020,屏東縣屏東市歸來國民小學,109年全國中等學校運動會小型客車接送服務案,山林國際租賃有限公司,2004-06-15,2020-06-16,5845,22000000,1687200,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200622&fn=BDM-1-53121518.xml
2020,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學109年度「城鄉建設—校園社區化改造」--學校社區共讀站工程採購,泰圓營造股份有限公司,2008-10-23,2020-06-10,4248,30000000,2200000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200618&fn=BDM-1-53118126.xml
2020,屏東縣屏東市歸來國民小學,109年度屏東縣屏東市歸來國小教室木地板及樓梯改善工程採購,橙霖空間設計室內裝修工程有限公司,2014-07-15,2020-03-04,2059,1000000,950000,0.95,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200306&fn=BDM-1-53032410.xml
2020,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學109年度「城鄉建設―校園社區化改造」―學校社區共讀站委託設計監造技術服務採購,雅樸室內裝修設計工程有限公司,2019-12-05,2020-02-25,82,500000,197803,0.4,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200227&fn=BDM-1-53025500.xml
2020,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學108年度西棟教學大樓老舊廁所整修工程,承和土木包工業有限公司,2019-09-05,2020-02-13,161,1000000,1890000,1.89,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200217&fn=BDM-1-53017358.xml
2020,屏東縣屏東市歸來國民小學,屏東縣歸來國民小學108年度運動菁英育才計畫-空手道裝備器材採購,歐美興國際貿易有限公司,1995-09-15,2020-01-16,8889,500000,145000,0.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200122&fn=BDM-1-53002773.xml
2019,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學108年度西棟教學大樓老舊廁所整修工程委託設計監造服務採購,五福臨門室內裝修設計專業有限公司,2007-08-09,2019-07-31,4374,500000,161508,0.32,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190802&fn=BDM-1-52838970.xml
2019,屏東縣屏東市歸來國民小學,屏東縣屏東市歸來國民小學輔導諮商多功能教室工程,廷盛室內裝修工程有限公司,2018-03-27,2019-04-17,386,500000,900000,1.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190418&fn=BDM-1-52748987.xml
2021,屏東縣來義鄉南和國民小學,南和國小110年度半戶外球場無障礙非山非市改善工程,永興城營造工程有限公司,1998-02-09,2021-10-13,8647,28000000,6020000,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211014&fn=BDM-1-53525895.xml
2021,屏東縣來義鄉南和國民小學,110年度推動偏鄉學校中央廚房計畫設備採購,晟午企業有限公司,2008-01-24,2021-10-05,5003,1000000,997400,1,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53520026&tenderCaseNo=nh1101001
2021,屏東縣來義鄉南和國民小學,屏東縣南和國小109年度兒童遊戲場改善計畫案,新晨企業社(獨資),2014-12-18,2021-02-05,2241,249000,900000,3.61,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210208&fn=BDM-1-53329636.xml
2020,屏東縣來義鄉南和國民小學,屏東縣南和國民小學109學年度學校午餐食材採購,瑞豐商店(獨資),1977-02-07,2020-07-14,15863,500000,868500,1.74,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200716&fn=BDM-1-53142604.xml
2020,屏東縣來義鄉南和國民小學,108年度南和國小充實閱覽室設施設備採購案,瑪芙魯佛企業社,1971-06-11,2020-03-20,17815,240000,300000,1.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200323&fn=BDM-1-53045052.xml
2020,屏東縣來義鄉南和國民小學,108年度南和國小附設幼兒園遊戲場採購案,晟午企業有限公司,2008-01-24,2020-01-15,4374,1000000,330000,0.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200116&fn=BDM-1-52997062.xml
2019,屏東縣來義鄉南和國民小學,南和國小108年度充實體育器材設備（資本門）設備改善計畫,還真國際企業有限公司,2018-01-24,2019-11-27,672,300000,104500,0.35,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191128&fn=BDM-1-52936714.xml
2019,屏東縣來義鄉南和國民小學,南和國小107年度改善及充實教學環境設備-教學大樓外牆磁磚剝落改善工程,豐富開發營造有限公司,1997-12-06,2019-04-23,7808,12000000,880163,0.07,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52753377&tenderCaseNo=1080415
2021,屏東縣新園鄉衛生所,110年屏東縣新園鄉衛生所哺乳室及X光室修繕工程,壹善門室內裝修有限公司,2020-04-22,2021-05-21,394,3000000,160965,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421313.xml
2021,屏東縣新園鄉港西國民小學,屏東縣新園鄉港西國民小學附設幼兒園110年度充實及改善教學環境設施設備工程採購,晟午企業有限公司,2008-01-24,2021-06-08,4884,1000000,647500,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53434937.xml
2021,屏東縣新園鄉港西國民小學,港西國民小學110年公立國民小學視聽教室優化財務採購,慈明企業社,2018-07-13,2021-02-24,957,168000,800000,4.76,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210226&fn=BDM-1-53340186.xml
2021,屏東縣新園鄉港西國民小學,港西國民小學110年度遊戲場汰換更新計畫財務採購,津佑工程行(獨資),2020-03-11,2021-02-05,331,238000,900000,3.78,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210226&fn=BDM-1-53340034.xml
2020,屏東縣新園鄉港西國民小學,屏東縣港西國小及烏龍國小109學年度學校午餐委外辦理,鮮大師食品有限公司,2008-03-07,2020-07-10,4508,10000000,3200000,0.32,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200727&fn=BDM-1-53150264.xml
2020,屏東縣新園鄉港西國民小學,港西國小109年校園社區化改造計畫-學校社區共讀站工程,閤晉室內裝修有限公司,2016-05-23,2020-06-22,1491,3000000,1930000,0.64,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200714&fn=BDM-1-53139815.xml
2020,屏東縣新園鄉港西國民小學,港西國小109年校園社區化改善計畫-學校社區共讀站委託規劃設計監造技術服務,坐北朝南室內設計有限公司,2019-09-26,2020-02-21,148,1000000,198500,0.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53035221.xml
2020,屏東縣新園鄉港西國民小學,港西國小108年度老舊廁所整修工程,偉晉營造有限公司,1995-07-07,2020-03-03,9006,5000000,1290000,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53035511.xml
2021,屏東縣九如鄉惠農國民小學,110學年度後庄、三多、惠農國小午餐食材聯合採購廠商評選,庠懋食品企業社,1998-12-01,2021-08-24,8302,16300000,2379000,0.15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211001&fn=BDM-1-53517105.xml
2021,屏東縣九如鄉惠農國民小學,惠農國小攀爬遊戲場建置,津佑工程行(獨資),2020-03-11,2021-03-03,357,238000,900000,3.78,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53381378.xml
2021,屏東縣九如鄉惠農國民小學,惠農國民小學109年公立國民小學視聽教室優化財務採購,晟午企業有限公司,2008-01-24,2021-01-28,4753,1000000,800000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210209&fn=BDM-1-53330684.xml
2020,屏東縣九如鄉惠農國民小學,惠農國小半戶外球場新建工程,義忠營造有限公司,2000-01-21,2020-11-24,7613,3600000,7800000,2.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201209&fn=BDM-1-53267098.xml
2020,屏東縣九如鄉惠農國民小學,109學年度5、6年級畢業旅行勞務採購,喬騰旅行社有限公司,2000-01-27,2020-10-28,7580,3000000,140800,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201125&fn=BDM-1-53250691.xml
2020,屏東縣九如鄉惠農國民小學,共融式擺盪及蹺蹺板遊戲場建置採購,津佑工程行,2020-03-11,2020-05-08,58,238000,960000,4.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200604&fn=BDM-1-53106905.xml
2020,屏東縣九如鄉惠農國民小學,108年度教學大樓東側老舊廁所整修工程,申翔土木包工業(獨資),2011-03-29,2020-01-17,3216,2500000,1820000,0.73,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200212&fn=BDM-1-53013704.xml
2021,屏東縣琉球鄉全德國民小學,全德國民小學110學年度第一學期戶外教學活動,屏東旅行社股份有限公司,1998-05-07,2021-10-14,8561,3000000,113540,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211015&fn=BDM-1-53526810.xml
2021,屏東縣琉球鄉全德國民小學,110年全德國小午餐廚房設備改善計畫,重穎實業有限公司,2003-07-22,2021-09-28,6643,1000000,995000,1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210929&fn=BDM-1-53514839.xml
2021,屏東縣琉球鄉全德國民小學,110學年度全德國小、天南國小午餐食材採購,晶品食品有限公司,2014-04-03,2021-09-08,2715,10000000,1400000,0.14,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210916&fn=BDM-1-53506946.xml
2021,屏東縣琉球鄉全德國民小學,110年全德國小幼兒園改善教學環境設備採購,庚申土木包工業,2020-03-17,2021-06-08,448,1000000,405000,0.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210609&fn=BDM-1-53422277.xml
2021,屏東縣琉球鄉全德國民小學,109年全德國小老舊廁所整建工程,庚申土木包工業(獨資),2020-03-17,2021-06-08,448,1000000,1050000,1.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210609&fn=BDM-1-53422249.xml
2021,屏東縣琉球鄉全德國民小學,109學年屏東縣全德國小遊戲場改善計畫,旺泰一企業有限公司,2013-11-22,2021-03-30,2685,300000,900000,3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53365165.xml
2020,屏東縣琉球鄉全德國民小學,幼兒園大樓屋頂防水隔熱工程,合本營造股份有限公司,2020-05-11,2020-12-29,232,4600000,1075000,0.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293570.xml
2020,屏東縣琉球鄉全德國民小學,109年全德國小戶外地坪整修工程,庚申土木包工業(獨資),2020-03-17,2020-12-01,259,1000000,928000,0.93,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259207.xml
2020,屏東縣琉球鄉全德國民小學,109年全德國小財物採購案,均盈企業社(獨資),1993-12-07,2020-11-24,9849,2000000,162000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201125&fn=BDM-1-53250421.xml
2020,屏東縣琉球鄉全德國民小學,109年度屏東縣全德國小遊具改善工程,旺泰一企業有限公司,2013-11-22,2020-11-10,2545,300000,500000,1.67,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201111&fn=BDM-1-53236730.xml
2020,屏東縣琉球鄉全德國民小學,108年度改善偏遠地區國民小學宿舍計畫-教師單身集中型宿舍修繕工程,庚申土木包工業(獨資),2020-03-17,2020-09-22,189,1000000,2670000,2.67,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200923&fn=BDM-1-53197249.xml
2020,屏東縣琉球鄉全德國民小學,108年教師單身集中型宿舍財物採購,庚申土木包工業,2020-03-17,2020-09-16,183,1000000,146800,0.15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200918&fn=BDM-1-53193949.xml
2020,屏東縣琉球鄉全德國民小學,"108屏東縣全德國小改善偏遠地區 宿舍財務設備",木貴工業股份有限公司,1990-10-19,2020-04-23,10779,5000000,1690700,0.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200427&fn=BDM-1-53073297.xml
2019,屏東縣琉球鄉全德國民小學,幼兒園充實及改善教學設施採購,旺泰一企業有限公司,2013-11-22,2019-10-23,2161,300000,330000,1.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191024&fn=BDM-1-52903122.xml
2019,屏東縣琉球鄉全德國民小學,教學大樓內外牆二丁掛修繕工程,全騏營造有限公司,2001-12-24,2019-04-30,6336,6000000,4289750,0.71,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190507&fn=BDM-1-52764032.xml
2021,屏東縣高樹鄉新豐國民小學,110年新豐國小兒童遊戲場改善計畫統包採購案,昶欣工業社(獨資),1982-10-16,2021-05-25,14101,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414074.xml
2021,屏東縣高樹鄉新豐國民小學,110年新豐國小視聽教室優化工程採購案,圓合有限公司,2015-06-15,2021-03-25,2110,500000,800000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210326&fn=BDM-1-53361882.xml
2020,屏東縣高樹鄉新豐國民小學,新豐國小半戶外球場新建工程,有巢營造有限公司,1980-05-29,2020-12-15,14810,26500000,6960002,0.26,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53275403.xml
2020,屏東縣高樹鄉新豐國民小學,109年度新豐國小社區共讀站工程採購案,米達室內裝修有限公司,2000-05-31,2020-08-25,7391,5000000,1200000,0.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200826&fn=BDM-1-53175442.xml
2020,屏東縣高樹鄉新豐國民小學,新豐國小電腦教室、開放禮堂改善工程,駿宏企業有限公司,2014-01-13,2020-01-10,2188,2000000,1300000,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200114&fn=BDM-1-52993217.xml
2019,屏東縣高樹鄉新豐國民小學,新豐國小西側校舍防水隔熱工程,慈心營造股份有限公司,1996-04-08,2019-12-26,8662,10000000,327046,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52974566.xml
2019,屏東縣高樹鄉新豐國民小學,108年度新豐國小校舍運動場整建工程,珈群營造有限公司,2018-02-22,2019-08-23,547,3600000,3251688,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190826&fn=BDM-1-52856892.xml
2019,屏東縣高樹鄉新豐國民小學,108年度新豐國小老舊廁所整修工程,新泰土木包工業(獨資),2017-03-22,2019-07-02,832,1000000,2029000,2.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190703&fn=BDM-1-52812556.xml
2019,屏東縣高樹鄉新豐國民小學,校舍屋頂防水隔熱工程,慈心營造股份有限公司,1996-04-08,2019-06-25,8478,10000000,2088888,0.21,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190626&fn=BDM-1-52805790.xml
2020,屏東縣屏東市戶政事務所,室內天花板更新,普生地室內裝修工程有限公司,1994-11-10,2020-10-20,9476,6000000,298000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201029&fn=BDM-1-53226069.xml
2019,屏東縣屏東市戶政事務所,電子式戶籍謄本蓋章機1臺,興發事務機行(獨資),1977-07-01,2019-09-10,15411,300000,193900,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190912&fn=BDM-1-52870251.xml
2021,屏東縣琉球鄉白沙國民小學,白沙國民小學110學年度第1學期戶外教學活動,東伽國際旅行社有限公司,2001-05-23,2021-10-28,7463,6000000,114976,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211029&fn=BDM-1-53538545.xml
2021,屏東縣琉球鄉白沙國民小學,110年度屏東縣白沙國小「推動偏鄉學校中央廚房設備計畫」,采賦企業有限公司,2018-05-18,2021-09-15,1216,500000,980000,1.96,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210916&fn=BDM-1-53506624.xml
2021,屏東縣琉球鄉白沙國民小學,屏東縣白沙國小110年度公立國民小學兒童遊戲場改善計畫,翔陞企業社,2015-07-02,2021-03-23,2091,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210325&fn=BDM-1-53360114.xml
2021,屏東縣琉球鄉白沙國民小學,110年度白沙國小「公立國民中小學午餐廚房精進計畫」,莊鼎實業有限公司,1990-10-24,2021-03-04,11089,25000000,520975,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210305&fn=BDM-1-53344366.xml
2020,屏東縣琉球鄉白沙國民小學,屏東縣琉球鄉白沙國民小學109年度教育部補助偏遠地區學校及非山非市學校設施設備工程,體育生運動企業社,2020-05-21,2020-12-30,223,100000,1421314,14.21,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201231&fn=BDM-1-53295243.xml
2020,屏東縣琉球鄉白沙國民小學,109年度新建運動場地工程採購案,泓昇土木包工業有限公司,2011-04-19,2020-12-16,3529,5000000,4020000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201217&fn=BDM-1-53277283.xml
2020,屏東縣琉球鄉白沙國民小學,"屏東縣琉球鄉白沙國民小學109年度教育部補助偏遠地區學校及非山非市學校設施設備工程 委託規劃設計暨履約監造服務案",雅樸室內裝修設計工程有限公司,2019-12-05,2020-11-03,334,500000,163400,0.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201106&fn=BDM-1-53233155.xml
2021,屏東縣佳冬鄉羌園國民小學,屏東縣羌園國小110年度改善兒童遊戲場設施設備,民鼎育樂用品有限公司,2011-05-18,2021-04-23,3628,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210505&fn=BDM-1-53393011.xml
2021,屏東縣佳冬鄉羌園國民小學,屏東縣羌園國小109年度改善視聽教室教學環境設施設備採購,晟午企業有限公司,2008-01-24,2021-02-09,4765,1000000,800000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210222&fn=BDM-1-53335774.xml
2020,屏東縣佳冬鄉羌園國民小學,屏東縣羌園國小設置社區共讀站工程,檙創藝室內裝修有限公司,2018-07-19,2020-06-23,705,500000,1800000,3.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200624&fn=BDM-1-53124360.xml
2019,屏東縣佳冬鄉羌園國民小學,107年度公立國民中小學老舊廁所整修工程計畫-羌園國小廁所整修工程,展晨土木包工業,2017-06-30,2019-06-04,704,800000,1168900,1.46,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190605&fn=BDM-1-52788901.xml
2021,屏東縣獅子鄉草埔國民小學,110年度改善廚房環境設備,晟午企業有限公司,2008-01-24,2021-10-27,5025,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53537718.xml
2021,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小「榮耀草埔意象牌樓」新建工程,鳥人天空有限公司,2007-08-01,2021-09-30,5174,3000000,500000,0.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211004&fn=BDM-1-53518190.xml
